# t [Myr]       r [kpc]       v [km/s]
  0.166666E+00  0.526077E+00  0.309123E+04
  0.333333E+00  0.671853E+00  0.856581E+03
  0.499999E+00  0.774467E+00  0.602960E+03
  0.666666E+00  0.856813E+00  0.483862E+03
  0.833332E+00  0.926157E+00  0.407468E+03
  0.999999E+00  0.987198E+00  0.358677E+03
  0.116667E+01  0.104193E+01  0.321580E+03
  0.133333E+01  0.109168E+01  0.292327E+03
  0.150000E+01  0.113712E+01  0.267032E+03
  0.166666E+01  0.117929E+01  0.247778E+03
  0.183333E+01  0.121957E+01  0.236722E+03
  0.200000E+01  0.125673E+01  0.218355E+03
  0.216666E+01  0.129163E+01  0.205030E+03
  0.233333E+01  0.132541E+01  0.198494E+03
  0.250000E+01  0.135761E+01  0.189210E+03
  0.266666E+01  0.138807E+01  0.178997E+03
  0.283333E+01  0.141736E+01  0.172094E+03
  0.300000E+01  0.144600E+01  0.168275E+03
  0.316666E+01  0.147349E+01  0.161538E+03
  0.333333E+01  0.150012E+01  0.156496E+03
  0.350000E+01  0.152574E+01  0.150514E+03
  0.366666E+01  0.155027E+01  0.144136E+03
  0.383333E+01  0.157381E+01  0.138363E+03
  0.400000E+01  0.159722E+01  0.137516E+03
  0.416666E+01  0.161962E+01  0.131648E+03
  0.433333E+01  0.164161E+01  0.129197E+03
  0.450000E+01  0.166292E+01  0.125245E+03
  0.466666E+01  0.168402E+01  0.123948E+03
  0.483333E+01  0.170432E+01  0.119305E+03
  0.500000E+01  0.172427E+01  0.117252E+03
  0.516666E+01  0.174363E+01  0.113742E+03
  0.533333E+01  0.176297E+01  0.113631E+03
  0.549999E+01  0.178170E+01  0.110081E+03
  0.566666E+01  0.179998E+01  0.107400E+03
  0.583333E+01  0.181802E+01  0.105981E+03
  0.599999E+01  0.183539E+01  0.102094E+03
  0.616666E+01  0.185258E+01  0.101014E+03
  0.633333E+01  0.186933E+01  0.984067E+02
  0.649999E+01  0.188600E+01  0.979353E+02
  0.666666E+01  0.190225E+01  0.955271E+02
  0.683333E+01  0.191835E+01  0.945543E+02
  0.699999E+01  0.193405E+01  0.922914E+02
  0.716666E+01  0.194948E+01  0.906264E+02
  0.733333E+01  0.196461E+01  0.889459E+02
  0.749999E+01  0.197970E+01  0.886299E+02
  0.766666E+01  0.199453E+01  0.871717E+02
  0.783333E+01  0.200918E+01  0.860698E+02
  0.799999E+01  0.202347E+01  0.839580E+02
  0.816666E+01  0.203763E+01  0.832473E+02
  0.833333E+01  0.205153E+01  0.816567E+02
  0.849999E+01  0.206530E+01  0.808776E+02
  0.866666E+01  0.207912E+01  0.812543E+02
  0.883332E+01  0.209243E+01  0.781684E+02
  0.899999E+01  0.210554E+01  0.770544E+02
  0.916666E+01  0.211854E+01  0.763639E+02
  0.933332E+01  0.213133E+01  0.751776E+02
  0.949999E+01  0.214391E+01  0.739253E+02
  0.966666E+01  0.215645E+01  0.737106E+02
  0.983332E+01  0.216871E+01  0.719831E+02
  0.999999E+01  0.218098E+01  0.721296E+02
  0.101667E+02  0.219329E+01  0.723508E+02
  0.103333E+02  0.220537E+01  0.709714E+02
  0.105000E+02  0.221732E+01  0.702180E+02
  0.106667E+02  0.222920E+01  0.697754E+02
  0.108333E+02  0.224092E+01  0.688807E+02
  0.110000E+02  0.225245E+01  0.677397E+02
  0.111667E+02  0.226385E+01  0.669933E+02
  0.113333E+02  0.227525E+01  0.670088E+02
  0.115000E+02  0.228640E+01  0.655252E+02
  0.116667E+02  0.229739E+01  0.645500E+02
  0.118333E+02  0.230832E+01  0.642256E+02
  0.120000E+02  0.231919E+01  0.638834E+02
  0.121667E+02  0.232991E+01  0.629662E+02
  0.123333E+02  0.234047E+01  0.620558E+02
  0.125000E+02  0.235093E+01  0.614805E+02
  0.126667E+02  0.236121E+01  0.604305E+02
  0.128333E+02  0.237151E+01  0.604703E+02
  0.130000E+02  0.238159E+01  0.592520E+02
  0.131667E+02  0.239168E+01  0.592960E+02
  0.133333E+02  0.240167E+01  0.587128E+02
  0.135000E+02  0.241151E+01  0.578057E+02
  0.136667E+02  0.242142E+01  0.582532E+02
  0.138333E+02  0.243117E+01  0.572619E+02
  0.140000E+02  0.244079E+01  0.565255E+02
  0.141667E+02  0.245036E+01  0.562470E+02
  0.143333E+02  0.245989E+01  0.559710E+02
  0.145000E+02  0.246935E+01  0.556015E+02
  0.146667E+02  0.247876E+01  0.553183E+02
  0.148333E+02  0.248800E+01  0.542948E+02
  0.150000E+02  0.249715E+01  0.537195E+02
  0.151667E+02  0.250636E+01  0.541323E+02
  0.153333E+02  0.251545E+01  0.534539E+02
  0.155000E+02  0.252442E+01  0.526505E+02
  0.156667E+02  0.253326E+01  0.519940E+02
  0.158333E+02  0.254195E+01  0.510596E+02
  0.160000E+02  0.255067E+01  0.512175E+02
  0.161667E+02  0.255933E+01  0.509106E+02
  0.163333E+02  0.256798E+01  0.507975E+02
  0.165000E+02  0.257661E+01  0.507148E+02
  0.166667E+02  0.258512E+01  0.499967E+02
  0.168333E+02  0.259351E+01  0.493294E+02
  0.170000E+02  0.260192E+01  0.494075E+02
  0.171667E+02  0.261020E+01  0.486703E+02
  0.173333E+02  0.261843E+01  0.483395E+02
  0.175000E+02  0.262665E+01  0.483202E+02
  0.176666E+02  0.263492E+01  0.485508E+02
  0.178333E+02  0.264302E+01  0.476172E+02
  0.180000E+02  0.265086E+01  0.460573E+02
  0.181666E+02  0.265874E+01  0.463276E+02
  0.183333E+02  0.266669E+01  0.466691E+02
  0.185000E+02  0.267457E+01  0.463340E+02
  0.186666E+02  0.268238E+01  0.459072E+02
  0.188333E+02  0.269032E+01  0.466144E+02
  0.190000E+02  0.269818E+01  0.462068E+02
  0.191666E+02  0.270590E+01  0.453690E+02
  0.193333E+02  0.271361E+01  0.452901E+02
  0.195000E+02  0.272132E+01  0.453304E+02
  0.196666E+02  0.272893E+01  0.447225E+02
  0.198333E+02  0.273659E+01  0.449857E+02
  0.200000E+02  0.274404E+01  0.437640E+02
  0.201666E+02  0.275155E+01  0.441270E+02
  0.203333E+02  0.275898E+01  0.436582E+02
  0.205000E+02  0.276632E+01  0.431244E+02
  0.206666E+02  0.277363E+01  0.429462E+02
  0.208333E+02  0.278097E+01  0.431679E+02
  0.210000E+02  0.278812E+01  0.419763E+02
  0.211666E+02  0.279528E+01  0.420988E+02
  0.213333E+02  0.280251E+01  0.424999E+02
  0.215000E+02  0.280960E+01  0.416273E+02
  0.216666E+02  0.281669E+01  0.416590E+02
  0.218333E+02  0.282370E+01  0.412288E+02
  0.220000E+02  0.283059E+01  0.404384E+02
  0.221666E+02  0.283744E+01  0.402574E+02
  0.223333E+02  0.284431E+01  0.404088E+02
  0.225000E+02  0.285120E+01  0.404690E+02
  0.226666E+02  0.285794E+01  0.396253E+02
  0.228333E+02  0.286470E+01  0.397226E+02
  0.230000E+02  0.287143E+01  0.395432E+02
  0.231666E+02  0.287818E+01  0.396656E+02
  0.233333E+02  0.288480E+01  0.388913E+02
  0.235000E+02  0.289144E+01  0.390046E+02
  0.236666E+02  0.289811E+01  0.392098E+02
  0.238333E+02  0.290464E+01  0.383618E+02
  0.240000E+02  0.291112E+01  0.380562E+02
  0.241666E+02  0.291760E+01  0.381019E+02
  0.243333E+02  0.292403E+01  0.377534E+02
  0.245000E+02  0.293044E+01  0.376708E+02
  0.246666E+02  0.293677E+01  0.371944E+02
  0.248333E+02  0.294314E+01  0.374548E+02
  0.250000E+02  0.294954E+01  0.375859E+02
  0.251666E+02  0.295582E+01  0.369317E+02
  0.253333E+02  0.296209E+01  0.367959E+02
  0.255000E+02  0.296824E+01  0.361677E+02
  0.256666E+02  0.297443E+01  0.363829E+02
  0.258333E+02  0.298060E+01  0.362402E+02
  0.260000E+02  0.298673E+01  0.360102E+02
  0.261666E+02  0.299284E+01  0.358927E+02
  0.263333E+02  0.299888E+01  0.355158E+02
  0.265000E+02  0.300492E+01  0.354578E+02
  0.266666E+02  0.301084E+01  0.348187E+02
  0.268333E+02  0.301684E+01  0.352466E+02
  0.270000E+02  0.302278E+01  0.348928E+02
  0.271666E+02  0.302867E+01  0.346233E+02
  0.273333E+02  0.303444E+01  0.338887E+02
  0.275000E+02  0.304039E+01  0.349669E+02
  0.276666E+02  0.304628E+01  0.346254E+02
  0.278333E+02  0.305224E+01  0.350217E+02
  0.280000E+02  0.305811E+01  0.344905E+02
  0.281666E+02  0.306390E+01  0.339971E+02
  0.283333E+02  0.306961E+01  0.335675E+02
  0.285000E+02  0.307527E+01  0.332421E+02
  0.286666E+02  0.308096E+01  0.334719E+02
  0.288333E+02  0.308668E+01  0.336163E+02
  0.290000E+02  0.309229E+01  0.329453E+02
  0.291666E+02  0.309789E+01  0.329006E+02
  0.293333E+02  0.310354E+01  0.331888E+02
  0.295000E+02  0.310917E+01  0.331154E+02
  0.296666E+02  0.311470E+01  0.324779E+02
  0.298333E+02  0.312025E+01  0.325801E+02
  0.300000E+02  0.312576E+01  0.324237E+02
  0.301666E+02  0.313124E+01  0.321922E+02
  0.303333E+02  0.313663E+01  0.316651E+02
  0.305000E+02  0.314207E+01  0.319731E+02
  0.306666E+02  0.314737E+01  0.311049E+02
  0.308333E+02  0.315275E+01  0.316440E+02
  0.310000E+02  0.315804E+01  0.310516E+02
  0.311666E+02  0.316340E+01  0.315019E+02
  0.313333E+02  0.316871E+01  0.312385E+02
  0.315000E+02  0.317399E+01  0.309781E+02
  0.316666E+02  0.317914E+01  0.302693E+02
  0.318333E+02  0.318426E+01  0.301297E+02
  0.320000E+02  0.318946E+01  0.305163E+02
  0.321666E+02  0.319469E+01  0.307573E+02
  0.323333E+02  0.319988E+01  0.304669E+02
  0.325000E+02  0.320500E+01  0.301147E+02
  0.326666E+02  0.321009E+01  0.299042E+02
  0.328333E+02  0.321524E+01  0.302435E+02
  0.330000E+02  0.322034E+01  0.299493E+02
  0.331666E+02  0.322537E+01  0.295884E+02
  0.333333E+02  0.323043E+01  0.297069E+02
  0.335000E+02  0.323538E+01  0.291309E+02
  0.336666E+02  0.324041E+01  0.295326E+02
  0.338333E+02  0.324525E+01  0.284306E+02
  0.340000E+02  0.325020E+01  0.290725E+02
  0.341666E+02  0.325516E+01  0.291467E+02
  0.343333E+02  0.326005E+01  0.287503E+02
  0.345000E+02  0.326496E+01  0.288799E+02
  0.346666E+02  0.326986E+01  0.287550E+02
  0.348333E+02  0.327473E+01  0.286322E+02
  0.350000E+02  0.327956E+01  0.283712E+02
  0.351666E+02  0.328433E+01  0.280394E+02
  0.353333E+02  0.328907E+01  0.278682E+02
  0.355000E+02  0.329380E+01  0.277476E+02
  0.356666E+02  0.329858E+01  0.280866E+02
  0.358333E+02  0.330338E+01  0.282273E+02
  0.360000E+02  0.330815E+01  0.280522E+02
  0.361666E+02  0.331298E+01  0.283594E+02
  0.363333E+02  0.331773E+01  0.279348E+02
  0.365000E+02  0.332246E+01  0.277802E+02
  0.366666E+02  0.332720E+01  0.278568E+02
  0.368333E+02  0.333188E+01  0.274966E+02
  0.370000E+02  0.333654E+01  0.273864E+02
  0.371666E+02  0.334123E+01  0.275718E+02
  0.373333E+02  0.334584E+01  0.270606E+02
  0.375000E+02  0.335051E+01  0.274143E+02
  0.376666E+02  0.335516E+01  0.273334E+02
  0.378333E+02  0.335972E+01  0.268344E+02
  0.380000E+02  0.336426E+01  0.266746E+02
  0.381666E+02  0.336885E+01  0.269718E+02
  0.383333E+02  0.337336E+01  0.264563E+02
  0.385000E+02  0.337787E+01  0.265107E+02
  0.386666E+02  0.338235E+01  0.263167E+02
  0.388333E+02  0.338682E+01  0.263066E+02
  0.390000E+02  0.339130E+01  0.263131E+02
  0.391666E+02  0.339576E+01  0.261706E+02
  0.393333E+02  0.340015E+01  0.258162E+02
  0.395000E+02  0.340451E+01  0.256193E+02
  0.396666E+02  0.340894E+01  0.260167E+02
  0.398333E+02  0.341332E+01  0.257718E+02
  0.400000E+02  0.341771E+01  0.257926E+02
  0.401666E+02  0.342207E+01  0.255971E+02
  0.403333E+02  0.342638E+01  0.253314E+02
  0.405000E+02  0.343077E+01  0.258126E+02
  0.406666E+02  0.343504E+01  0.251037E+02
  0.408333E+02  0.343929E+01  0.249699E+02
  0.410000E+02  0.344356E+01  0.250580E+02
  0.411666E+02  0.344785E+01  0.252455E+02
  0.413333E+02  0.345206E+01  0.247364E+02
  0.415000E+02  0.345622E+01  0.244415E+02
  0.416666E+02  0.346041E+01  0.245882E+02
  0.418333E+02  0.346459E+01  0.245897E+02
  0.420000E+02  0.346882E+01  0.248625E+02
  0.421666E+02  0.347300E+01  0.245072E+02
  0.423333E+02  0.347713E+01  0.243041E+02
  0.425000E+02  0.348128E+01  0.243670E+02
  0.426666E+02  0.348538E+01  0.241000E+02
  0.428333E+02  0.348946E+01  0.239497E+02
  0.430000E+02  0.349363E+01  0.245137E+02
  0.431666E+02  0.349773E+01  0.240871E+02
  0.433333E+02  0.350184E+01  0.241543E+02
  0.435000E+02  0.350588E+01  0.237606E+02
  0.436666E+02  0.350993E+01  0.237864E+02
  0.438333E+02  0.351401E+01  0.239895E+02
  0.440000E+02  0.351799E+01  0.233933E+02
  0.441666E+02  0.352200E+01  0.235652E+02
  0.443333E+02  0.352603E+01  0.236410E+02
  0.445000E+02  0.353011E+01  0.239954E+02
  0.446666E+02  0.353414E+01  0.236575E+02
  0.448333E+02  0.353816E+01  0.236710E+02
  0.450000E+02  0.354208E+01  0.230174E+02
  0.451666E+02  0.354606E+01  0.234004E+02
  0.453333E+02  0.355003E+01  0.233080E+02
  0.455000E+02  0.355397E+01  0.231334E+02
  0.456666E+02  0.355791E+01  0.231448E+02
  0.458333E+02  0.356177E+01  0.227060E+02
  0.460000E+02  0.356572E+01  0.232049E+02
  0.461666E+02  0.356965E+01  0.230653E+02
  0.463333E+02  0.357356E+01  0.229723E+02
  0.465000E+02  0.357735E+01  0.223242E+02
  0.466666E+02  0.358125E+01  0.228714E+02
  0.468333E+02  0.358508E+01  0.225449E+02
  0.470000E+02  0.358893E+01  0.226298E+02
  0.471666E+02  0.359274E+01  0.223451E+02
  0.473333E+02  0.359651E+01  0.221969E+02
  0.475000E+02  0.360036E+01  0.225841E+02
  0.476666E+02  0.360411E+01  0.220358E+02
  0.478333E+02  0.360793E+01  0.224623E+02
  0.480000E+02  0.361169E+01  0.220616E+02
  0.481666E+02  0.361542E+01  0.219435E+02
  0.483333E+02  0.361920E+01  0.221889E+02
  0.485000E+02  0.362288E+01  0.216707E+02
  0.486666E+02  0.362661E+01  0.218930E+02
  0.488333E+02  0.363027E+01  0.215203E+02
  0.490000E+02  0.363400E+01  0.218855E+02
  0.491666E+02  0.363767E+01  0.215552E+02
  0.493333E+02  0.364126E+01  0.210929E+02
  0.495000E+02  0.364485E+01  0.211514E+02
  0.496666E+02  0.364848E+01  0.212932E+02
  0.498333E+02  0.365216E+01  0.216342E+02
  0.500000E+02  0.365575E+01  0.210800E+02
  0.501666E+02  0.365933E+01  0.210462E+02
  0.503333E+02  0.366281E+01  0.204769E+02
  0.504999E+02  0.366636E+01  0.208271E+02
  0.506666E+02  0.366995E+01  0.210929E+02
  0.508333E+02  0.367349E+01  0.208330E+02
  0.509999E+02  0.367700E+01  0.206015E+02
  0.511666E+02  0.368049E+01  0.205178E+02
  0.513333E+02  0.368404E+01  0.208271E+02
  0.514999E+02  0.368759E+01  0.208545E+02
  0.516666E+02  0.369108E+01  0.205237E+02
  0.518333E+02  0.369459E+01  0.206295E+02
  0.519999E+02  0.369807E+01  0.204275E+02
  0.521666E+02  0.370143E+01  0.197869E+02
  0.523333E+02  0.370493E+01  0.205650E+02
  0.524999E+02  0.370840E+01  0.203540E+02
  0.526666E+02  0.371184E+01  0.202557E+02
  0.528333E+02  0.371537E+01  0.207497E+02
  0.529999E+02  0.371883E+01  0.202917E+02
  0.531666E+02  0.372228E+01  0.202836E+02
  0.533333E+02  0.372569E+01  0.200168E+02
  0.534999E+02  0.372909E+01  0.199850E+02
  0.536666E+02  0.373249E+01  0.199893E+02
  0.538333E+02  0.373592E+01  0.201693E+02
  0.539999E+02  0.373932E+01  0.199378E+02
  0.541666E+02  0.374271E+01  0.199631E+02
  0.543333E+02  0.374613E+01  0.200688E+02
  0.544999E+02  0.374954E+01  0.200624E+02
  0.546666E+02  0.375289E+01  0.196903E+02
  0.548333E+02  0.375631E+01  0.200898E+02
  0.549999E+02  0.375960E+01  0.193342E+02
  0.551666E+02  0.376296E+01  0.197165E+02
  0.553333E+02  0.376631E+01  0.197139E+02
  0.554999E+02  0.376963E+01  0.194889E+02
  0.556666E+02  0.377291E+01  0.192585E+02
  0.558333E+02  0.377614E+01  0.189927E+02
  0.559999E+02  0.377944E+01  0.193879E+02
  0.561666E+02  0.378274E+01  0.193939E+02
  0.563333E+02  0.378600E+01  0.191624E+02
  0.564999E+02  0.378922E+01  0.189406E+02
  0.566666E+02  0.379251E+01  0.193084E+02
  0.568333E+02  0.379569E+01  0.186812E+02
  0.569999E+02  0.379888E+01  0.187752E+02
  0.571666E+02  0.380210E+01  0.188896E+02
  0.573333E+02  0.380526E+01  0.185905E+02
  0.574999E+02  0.380845E+01  0.187022E+02
  0.576666E+02  0.381158E+01  0.184304E+02
  0.578333E+02  0.381480E+01  0.188998E+02
  0.579999E+02  0.381795E+01  0.185175E+02
  0.581666E+02  0.382115E+01  0.187779E+02
  0.583333E+02  0.382430E+01  0.185433E+02
  0.584999E+02  0.382747E+01  0.186237E+02
  0.586666E+02  0.383063E+01  0.185798E+02
  0.588333E+02  0.383382E+01  0.187301E+02
  0.589999E+02  0.383694E+01  0.183203E+02
  0.591666E+02  0.384009E+01  0.185110E+02
  0.593333E+02  0.384315E+01  0.180136E+02
  0.594999E+02  0.384625E+01  0.181889E+02
  0.596666E+02  0.384931E+01  0.179826E+02
  0.598333E+02  0.385235E+01  0.178542E+02
  0.599999E+02  0.385540E+01  0.179590E+02
  0.601666E+02  0.385847E+01  0.180196E+02
  0.603333E+02  0.386153E+01  0.179896E+02
  0.604999E+02  0.386459E+01  0.179483E+02
  0.606666E+02  0.386757E+01  0.175445E+02
  0.608333E+02  0.387059E+01  0.177447E+02
  0.609999E+02  0.387364E+01  0.178757E+02
  0.611666E+02  0.387664E+01  0.176802E+02
  0.613333E+02  0.387971E+01  0.180278E+02
  0.614999E+02  0.388272E+01  0.176497E+02
  0.616666E+02  0.388579E+01  0.180325E+02
  0.618333E+02  0.388872E+01  0.172463E+02
  0.619999E+02  0.389173E+01  0.176910E+02
  0.621666E+02  0.389479E+01  0.179676E+02
  0.623333E+02  0.389780E+01  0.176841E+02
  0.624999E+02  0.390079E+01  0.175883E+02
  0.626666E+02  0.390376E+01  0.174328E+02
  0.628333E+02  0.390674E+01  0.174994E+02
  0.629999E+02  0.390968E+01  0.172936E+02
  0.631666E+02  0.391270E+01  0.177464E+02
  0.633333E+02  0.391557E+01  0.168941E+02
  0.634999E+02  0.391852E+01  0.173301E+02
  0.636666E+02  0.392151E+01  0.175423E+02
  0.638333E+02  0.392440E+01  0.170015E+02
  0.639999E+02  0.392733E+01  0.172051E+02
  0.641666E+02  0.393022E+01  0.169972E+02
  0.643333E+02  0.393307E+01  0.167115E+02
  0.644999E+02  0.393602E+01  0.173640E+02
  0.646666E+02  0.393887E+01  0.167351E+02
  0.648333E+02  0.394168E+01  0.165306E+02
  0.649999E+02  0.394455E+01  0.168167E+02
  0.651666E+02  0.394740E+01  0.167480E+02
  0.653333E+02  0.395025E+01  0.167433E+02
  0.654999E+02  0.395309E+01  0.167132E+02
  0.656666E+02  0.395597E+01  0.169327E+02
  0.658333E+02  0.395881E+01  0.167029E+02
  0.659999E+02  0.396158E+01  0.162514E+02
  0.661666E+02  0.396438E+01  0.164473E+02
  0.663333E+02  0.396715E+01  0.163008E+02
  0.664999E+02  0.396990E+01  0.161401E+02
  0.666666E+02  0.397272E+01  0.165590E+02
  0.668333E+02  0.397544E+01  0.160194E+02
  0.669999E+02  0.397822E+01  0.162926E+02
  0.671666E+02  0.398097E+01  0.161633E+02
  0.673333E+02  0.398366E+01  0.158179E+02
  0.674999E+02  0.398642E+01  0.162106E+02
  0.676666E+02  0.398906E+01  0.155473E+02
  0.678333E+02  0.399185E+01  0.163721E+02
  0.679999E+02  0.399452E+01  0.157140E+02
  0.681666E+02  0.399719E+01  0.156525E+02
  0.683333E+02  0.399991E+01  0.160116E+02
  0.684999E+02  0.400263E+01  0.159382E+02
  0.686666E+02  0.400530E+01  0.157119E+02
  0.688333E+02  0.400801E+01  0.159081E+02
  0.689999E+02  0.401073E+01  0.159855E+02
  0.691666E+02  0.401346E+01  0.160388E+02
  0.693333E+02  0.401622E+01  0.162540E+02
  0.694999E+02  0.401897E+01  0.161165E+02
  0.696666E+02  0.402163E+01  0.156410E+02
  0.698333E+02  0.402435E+01  0.160138E+02
  0.699999E+02  0.402697E+01  0.153991E+02
  0.701666E+02  0.402959E+01  0.153703E+02
  0.703333E+02  0.403225E+01  0.156332E+02
  0.704999E+02  0.403486E+01  0.153217E+02
  0.706666E+02  0.403752E+01  0.156182E+02
  0.708333E+02  0.404015E+01  0.154567E+02
  0.709999E+02  0.404285E+01  0.158995E+02
  0.711666E+02  0.404548E+01  0.154506E+02
  0.713333E+02  0.404805E+01  0.151212E+02
  0.714999E+02  0.405064E+01  0.152040E+02
  0.716666E+02  0.405330E+01  0.156182E+02
  0.718333E+02  0.405591E+01  0.153299E+02
  0.719999E+02  0.405851E+01  0.152870E+02
  0.721666E+02  0.406108E+01  0.151116E+02
  0.723333E+02  0.406368E+01  0.152926E+02
  0.724999E+02  0.406629E+01  0.153006E+02
  0.726666E+02  0.406882E+01  0.148531E+02
  0.728333E+02  0.407140E+01  0.151731E+02
  0.729999E+02  0.407395E+01  0.150064E+02
  0.731666E+02  0.407646E+01  0.147113E+02
  0.733333E+02  0.407897E+01  0.147972E+02
  0.734999E+02  0.408155E+01  0.151524E+02
  0.736666E+02  0.408408E+01  0.148660E+02
  0.738333E+02  0.408658E+01  0.146884E+02
  0.739999E+02  0.408914E+01  0.150070E+02
  0.741666E+02  0.409163E+01  0.146691E+02
  0.743333E+02  0.409417E+01  0.148853E+02
  0.744999E+02  0.409670E+01  0.149003E+02
  0.746666E+02  0.409921E+01  0.147078E+02
  0.748333E+02  0.410167E+01  0.144858E+02
  0.749999E+02  0.410418E+01  0.147672E+02
  0.751666E+02  0.410660E+01  0.142030E+02
  0.753333E+02  0.410904E+01  0.143612E+02
  0.754999E+02  0.411153E+01  0.146104E+02
  0.756666E+02  0.411400E+01  0.144901E+02
  0.758333E+02  0.411645E+01  0.143920E+02
  0.759999E+02  0.411888E+01  0.143018E+02
  0.761666E+02  0.412132E+01  0.143583E+02
  0.763333E+02  0.412376E+01  0.143061E+02
  0.764999E+02  0.412618E+01  0.142194E+02
  0.766666E+02  0.412863E+01  0.143956E+02
  0.768333E+02  0.413111E+01  0.145853E+02
  0.769999E+02  0.413356E+01  0.143891E+02
  0.771666E+02  0.413602E+01  0.144772E+02
  0.773333E+02  0.413845E+01  0.142817E+02
  0.774999E+02  0.414089E+01  0.143061E+02
  0.776666E+02  0.414332E+01  0.143097E+02
  0.778333E+02  0.414581E+01  0.145910E+02
  0.779999E+02  0.414814E+01  0.137390E+02
  0.781666E+02  0.415054E+01  0.140598E+02
  0.783333E+02  0.415290E+01  0.138657E+02
  0.784999E+02  0.415534E+01  0.143405E+02
  0.786666E+02  0.415772E+01  0.140082E+02
  0.788333E+02  0.416014E+01  0.141901E+02
  0.789999E+02  0.416248E+01  0.137813E+02
  0.791666E+02  0.416493E+01  0.144006E+02
  0.793333E+02  0.416731E+01  0.139918E+02
  0.794999E+02  0.416970E+01  0.139918E+02
  0.796666E+02  0.417206E+01  0.139087E+02
  0.798333E+02  0.417438E+01  0.136238E+02
  0.799999E+02  0.417675E+01  0.139151E+02
  0.801666E+02  0.417911E+01  0.138593E+02
  0.803333E+02  0.418148E+01  0.139481E+02
  0.804999E+02  0.418375E+01  0.133287E+02
  0.806666E+02  0.418609E+01  0.137361E+02
  0.808333E+02  0.418844E+01  0.138414E+02
  0.809999E+02  0.419074E+01  0.135242E+02
  0.811666E+02  0.419305E+01  0.135321E+02
  0.813332E+02  0.419540E+01  0.138120E+02
  0.814999E+02  0.419769E+01  0.134777E+02
  0.816666E+02  0.419997E+01  0.133717E+02
  0.818332E+02  0.420234E+01  0.139431E+02
  0.819999E+02  0.420461E+01  0.133553E+02
  0.821666E+02  0.420688E+01  0.133072E+02
  0.823332E+02  0.420909E+01  0.129908E+02
  0.824999E+02  0.421139E+01  0.135042E+02
  0.826666E+02  0.421360E+01  0.129979E+02
  0.828332E+02  0.421581E+01  0.130015E+02
  0.829999E+02  0.421805E+01  0.131476E+02
  0.831666E+02  0.422034E+01  0.134569E+02
  0.833332E+02  0.422262E+01  0.133889E+02
  0.834999E+02  0.422492E+01  0.135235E+02
  0.836666E+02  0.422715E+01  0.131283E+02
  0.838332E+02  0.422936E+01  0.129399E+02
  0.839999E+02  0.423159E+01  0.131147E+02
  0.841666E+02  0.423380E+01  0.130001E+02
  0.843332E+02  0.423598E+01  0.128153E+02
  0.844999E+02  0.423814E+01  0.126665E+02
  0.846666E+02  0.424033E+01  0.128834E+02
  0.848332E+02  0.424255E+01  0.130381E+02
  0.849999E+02  0.424477E+01  0.130624E+02
  0.851666E+02  0.424695E+01  0.127889E+02
  0.853332E+02  0.424921E+01  0.132894E+02
  0.854999E+02  0.425142E+01  0.129678E+02
  0.856666E+02  0.425364E+01  0.130975E+02
  0.858332E+02  0.425587E+01  0.130860E+02
  0.859999E+02  0.425811E+01  0.131397E+02
  0.861666E+02  0.426032E+01  0.129966E+02
  0.863332E+02  0.426252E+01  0.129335E+02
  0.864999E+02  0.426469E+01  0.127610E+02
  0.866666E+02  0.426685E+01  0.126671E+02
  0.868332E+02  0.426904E+01  0.128920E+02
  0.869999E+02  0.427119E+01  0.126085E+02
  0.871666E+02  0.427339E+01  0.129184E+02
  0.873332E+02  0.427558E+01  0.129064E+02
  0.874999E+02  0.427773E+01  0.126177E+02
  0.876666E+02  0.427990E+01  0.127681E+02
  0.878332E+02  0.428202E+01  0.124231E+02
  0.879999E+02  0.428413E+01  0.123900E+02
  0.881666E+02  0.428622E+01  0.123142E+02
  0.883332E+02  0.428836E+01  0.125891E+02
  0.884999E+02  0.429050E+01  0.125339E+02
  0.886666E+02  0.429261E+01  0.124044E+02
  0.888332E+02  0.429466E+01  0.120543E+02
  0.889999E+02  0.429680E+01  0.126005E+02
  0.891666E+02  0.429891E+01  0.123464E+02
  0.893332E+02  0.430104E+01  0.125161E+02
  0.894999E+02  0.430316E+01  0.124646E+02
  0.896666E+02  0.430522E+01  0.121172E+02
  0.898332E+02  0.430729E+01  0.121703E+02
  0.899999E+02  0.430936E+01  0.121467E+02
  0.901666E+02  0.431144E+01  0.122611E+02
  0.903332E+02  0.431345E+01  0.117923E+02
  0.904999E+02  0.431559E+01  0.125848E+02
  0.906666E+02  0.431768E+01  0.122912E+02
  0.908332E+02  0.431972E+01  0.119899E+02
  0.909999E+02  0.432175E+01  0.118803E+02
  0.911666E+02  0.432380E+01  0.120564E+02
  0.913332E+02  0.432585E+01  0.120807E+02
  0.914999E+02  0.432794E+01  0.122455E+02
  0.916666E+02  0.432998E+01  0.119920E+02
  0.918332E+02  0.433199E+01  0.117907E+02
  0.919999E+02  0.433400E+01  0.118116E+02
  0.921666E+02  0.433602E+01  0.119211E+02
  0.923332E+02  0.433803E+01  0.117735E+02
  0.924999E+02  0.434007E+01  0.120221E+02
  0.926666E+02  0.434209E+01  0.118653E+02
  0.928332E+02  0.434414E+01  0.120350E+02
  0.929999E+02  0.434613E+01  0.116618E+02
  0.931666E+02  0.434811E+01  0.116505E+02
