# extracted from file 'T5_front_zeus.dat'
# Zeus i-front velocities weren't presented in the paper, so I left them out as well.
# Time (Myr)     rI [kpc]       vI [km/s]     
    1.859840e+02   5.800780e+00            nan
    1.881190e+02   5.800780e+00            nan
    1.902830e+02   5.917970e+00            nan
    1.924070e+02   5.917970e+00            nan
    1.945150e+02   5.917970e+00            nan
    1.966450e+02   5.917970e+00            nan
    1.987540e+02   6.035160e+00            nan
    2.008370e+02   6.035160e+00            nan
    2.029320e+02   6.035160e+00            nan
    2.050320e+02   6.035160e+00            nan
    2.070960e+02   6.152340e+00            nan
    2.091590e+02   6.152340e+00            nan
    2.112580e+02   6.152340e+00            nan
    2.133070e+02   6.152340e+00            nan
    2.153430e+02   6.152340e+00            nan
    2.173990e+02   6.269530e+00            nan
    2.194440e+02   6.269530e+00            nan
    2.214580e+02   6.269530e+00            nan
    2.234770e+02   6.269530e+00            nan
    2.255280e+02   6.269530e+00            nan
    2.275310e+02   6.386720e+00            nan
    2.295220e+02   6.386720e+00            nan
    2.315340e+02   6.386720e+00            nan
    2.335400e+02   6.386720e+00            nan
    2.355120e+02   6.386720e+00            nan
    2.374870e+02   6.503910e+00            nan
    2.394960e+02   6.503910e+00            nan
    2.414650e+02   6.503910e+00            nan
    2.434130e+02   6.503910e+00            nan
    2.453760e+02   6.503910e+00            nan
    2.473590e+02   6.621090e+00            nan
    2.492980e+02   6.621090e+00            nan
    2.512290e+02   6.621090e+00            nan
    2.531820e+02   6.621090e+00            nan
    2.551330e+02   6.621090e+00            nan
    2.570500e+02   6.738280e+00            nan
    2.589650e+02   6.738280e+00            nan
    2.609090e+02   6.738280e+00            nan
    2.628350e+02   6.738280e+00            nan
    2.647330e+02   6.738280e+00            nan
    2.666340e+02   6.738280e+00            nan
    2.685680e+02   6.855470e+00            nan
    2.704740e+02   6.855470e+00            nan
    2.723550e+02   6.855470e+00            nan
    2.742420e+02   6.855470e+00            nan
    2.761650e+02   6.855470e+00            nan
    2.780540e+02   6.855470e+00            nan
    2.799210e+02   6.972660e+00            nan
    2.817940e+02   6.972660e+00            nan
    2.837040e+02   6.972660e+00            nan
    2.855800e+02   6.972660e+00            nan
    2.874340e+02   6.972660e+00            nan
    2.892940e+02   7.089840e+00            nan
    2.911900e+02   7.089840e+00            nan
    2.930570e+02   7.089840e+00            nan
    2.949000e+02   7.089840e+00            nan
    2.967470e+02   7.089840e+00            nan
    2.986260e+02   7.089840e+00            nan
    3.004890e+02   7.207030e+00            nan
    3.023240e+02   7.207030e+00            nan
    3.041580e+02   7.207030e+00            nan
    3.060210e+02   7.207030e+00            nan
    3.078830e+02   7.207030e+00            nan
    3.097120e+02   7.207030e+00            nan
    3.115350e+02   7.324220e+00            nan
    3.133800e+02   7.324220e+00            nan
    3.152450e+02   7.324220e+00            nan
    3.170720e+02   7.324220e+00            nan
    3.188860e+02   7.324220e+00            nan
    3.207130e+02   7.324220e+00            nan
    3.225810e+02   7.324220e+00            nan
    3.244080e+02   7.441410e+00            nan
    3.262150e+02   7.441410e+00            nan
    3.280270e+02   7.441410e+00            nan
    3.298690e+02   7.441410e+00            nan
    3.317020e+02   7.441410e+00            nan
    3.335060e+02   7.441410e+00            nan
    3.353050e+02   7.558590e+00            nan
    3.371240e+02   7.558590e+00            nan
    3.389700e+02   7.558590e+00            nan
