# extracted from file 'T6_front_zeus.dat'
# no velocities were available, so I zero padded the data.
# Time (Myr)     rI [kpc]       vI [km/s]     
    7.167800e+00   1.781110e-01   0.000000e+00
    7.171500e+00   1.781110e-01   0.000000e+00
    7.219430e+00   1.781110e-01   0.000000e+00
    7.224220e+00   1.781110e-01   0.000000e+00
    7.266350e+00   1.781110e-01   0.000000e+00
    7.269120e+00   1.781110e-01   0.000000e+00
    7.276810e+00   1.781110e-01   0.000000e+00
    7.279780e+00   1.781110e-01   0.000000e+00
    7.284410e+00   1.781110e-01   0.000000e+00
    7.288940e+00   1.781110e-01   0.000000e+00
    7.292430e+00   1.781110e-01   0.000000e+00
    7.301260e+00   1.781110e-01   0.000000e+00
    7.304080e+00   1.843600e-01   0.000000e+00
    7.353260e+00   1.843600e-01   0.000000e+00
    7.356870e+00   1.843600e-01   0.000000e+00
    7.363030e+00   1.843600e-01   0.000000e+00
    7.365960e+00   1.843600e-01   0.000000e+00
    7.387540e+00   1.843600e-01   0.000000e+00
    7.389960e+00   1.843600e-01   0.000000e+00
    7.400640e+00   1.843600e-01   0.000000e+00
    7.403010e+00   1.843600e-01   0.000000e+00
    7.407760e+00   1.843600e-01   0.000000e+00
    7.411550e+00   1.843600e-01   0.000000e+00
    7.415080e+00   1.843600e-01   0.000000e+00
    7.422650e+00   1.843600e-01   0.000000e+00
    7.425530e+00   1.843600e-01   0.000000e+00
    7.472930e+00   1.843600e-01   0.000000e+00
    7.477850e+00   1.843600e-01   0.000000e+00
    7.483340e+00   1.843600e-01   0.000000e+00
    7.486870e+00   1.843600e-01   0.000000e+00
    7.515910e+00   1.843600e-01   0.000000e+00
    7.518840e+00   1.843600e-01   0.000000e+00
    7.526900e+00   1.843600e-01   0.000000e+00
    7.532550e+00   1.843600e-01   0.000000e+00
    7.537590e+00   1.843600e-01   0.000000e+00
    7.558490e+00   1.843600e-01   0.000000e+00
    7.562880e+00   1.843600e-01   0.000000e+00
    7.581470e+00   1.843600e-01   0.000000e+00
    7.584980e+00   1.843600e-01   0.000000e+00
    7.634140e+00   1.843600e-01   0.000000e+00
    7.645810e+00   1.843600e-01   0.000000e+00
    7.648160e+00   1.906100e-01   0.000000e+00
    7.653470e+00   1.906100e-01   0.000000e+00
    7.656940e+00   1.906100e-01   0.000000e+00
    7.660790e+00   1.906100e-01   0.000000e+00
    7.666720e+00   1.906100e-01   0.000000e+00
    7.669840e+00   1.906100e-01   0.000000e+00
    7.686830e+00   1.906100e-01   0.000000e+00
    7.689400e+00   1.906100e-01   0.000000e+00
    7.704230e+00   1.906100e-01   0.000000e+00
    7.706530e+00   1.906100e-01   0.000000e+00
    7.711720e+00   1.906100e-01   0.000000e+00
    7.715220e+00   1.906100e-01   0.000000e+00
    7.719010e+00   1.906100e-01   0.000000e+00
    7.725410e+00   1.906100e-01   0.000000e+00
    7.728470e+00   1.906100e-01   0.000000e+00
    7.754970e+00   1.906100e-01   0.000000e+00
    7.757480e+00   1.906100e-01   0.000000e+00
    7.766160e+00   1.906100e-01   0.000000e+00
    7.769170e+00   1.906100e-01   0.000000e+00
    7.773770e+00   1.906100e-01   0.000000e+00
    7.779270e+00   1.906100e-01   0.000000e+00
    7.782770e+00   1.906100e-01   0.000000e+00
    7.801440e+00   1.906100e-01   0.000000e+00
    7.804320e+00   1.906100e-01   0.000000e+00
    7.815660e+00   1.906100e-01   0.000000e+00
    7.819420e+00   1.906100e-01   0.000000e+00
    7.824580e+00   1.906100e-01   0.000000e+00
    7.832900e+00   1.906100e-01   0.000000e+00
    7.836870e+00   1.906100e-01   0.000000e+00
    7.884950e+00   1.906100e-01   0.000000e+00
    7.891970e+00   1.906100e-01   0.000000e+00
    7.903830e+00   1.906100e-01   0.000000e+00
    7.909390e+00   1.906100e-01   0.000000e+00
    7.916470e+00   1.906100e-01   0.000000e+00
    7.920320e+00   1.906100e-01   0.000000e+00
    7.937730e+00   1.906100e-01   0.000000e+00
    7.940820e+00   1.906100e-01   0.000000e+00
    7.980570e+00   1.968590e-01   0.000000e+00
    7.983060e+00   1.968590e-01   0.000000e+00
    7.988420e+00   1.968590e-01   0.000000e+00
    7.992200e+00   1.968590e-01   0.000000e+00
    7.996100e+00   1.968590e-01   0.000000e+00
    8.002670e+00   1.968590e-01   0.000000e+00
    8.005850e+00   1.968590e-01   0.000000e+00
    8.029660e+00   1.968590e-01   0.000000e+00
    8.032250e+00   1.968590e-01   0.000000e+00
    8.043160e+00   1.968590e-01   0.000000e+00
    8.045730e+00   1.968590e-01   0.000000e+00
    8.050800e+00   1.968590e-01   0.000000e+00
    8.054910e+00   1.968590e-01   0.000000e+00
    8.058660e+00   1.968590e-01   0.000000e+00
    8.067150e+00   1.968590e-01   0.000000e+00
    8.070190e+00   1.968590e-01   0.000000e+00
    8.117210e+00   1.968590e-01   0.000000e+00
    8.123990e+00   1.968590e-01   0.000000e+00
    8.128320e+00   1.968590e-01   0.000000e+00
    8.132570e+00   1.968590e-01   0.000000e+00
    8.144060e+00   1.968590e-01   0.000000e+00
    8.147420e+00   1.968590e-01   0.000000e+00
    8.168990e+00   1.968590e-01   0.000000e+00
    8.173900e+00   1.968590e-01   0.000000e+00
    8.179410e+00   1.968590e-01   0.000000e+00
    8.193390e+00   1.968590e-01   0.000000e+00
    8.197870e+00   1.968590e-01   0.000000e+00
    8.228120e+00   1.968590e-01   0.000000e+00
    8.233330e+00   1.968590e-01   0.000000e+00
    8.240780e+00   1.968590e-01   0.000000e+00
    8.244770e+00   1.968590e-01   0.000000e+00
    8.262190e+00   1.968590e-01   0.000000e+00
    8.265400e+00   1.968590e-01   0.000000e+00
    8.310350e+00   2.031090e-01   0.000000e+00
    8.312910e+00   2.031090e-01   0.000000e+00
    8.318460e+00   2.031090e-01   0.000000e+00
    8.322340e+00   2.031090e-01   0.000000e+00
    8.326380e+00   2.031090e-01   0.000000e+00
    8.333350e+00   2.031090e-01   0.000000e+00
    8.336600e+00   2.031090e-01   0.000000e+00
    8.367400e+00   2.031090e-01   0.000000e+00
    8.370030e+00   2.031090e-01   0.000000e+00
    8.379160e+00   2.031090e-01   0.000000e+00
    8.382100e+00   2.031090e-01   0.000000e+00
    8.386980e+00   2.031090e-01   0.000000e+00
    8.392060e+00   2.031090e-01   0.000000e+00
    8.395740e+00   2.031090e-01   0.000000e+00
    8.408700e+00   2.031090e-01   0.000000e+00
    8.411710e+00   2.031090e-01   0.000000e+00
    8.431870e+00   2.031090e-01   0.000000e+00
    8.435380e+00   2.031090e-01   0.000000e+00
    8.440450e+00   2.031090e-01   0.000000e+00
    8.447500e+00   2.031090e-01   0.000000e+00
    8.451340e+00   2.031090e-01   0.000000e+00
    8.499920e+00   2.031090e-01   0.000000e+00
    8.503290e+00   2.031090e-01   0.000000e+00
    8.512680e+00   2.031090e-01   0.000000e+00
    8.519320e+00   2.031090e-01   0.000000e+00
    8.525090e+00   2.031090e-01   0.000000e+00
    8.553400e+00   2.031090e-01   0.000000e+00
    8.558510e+00   2.031090e-01   0.000000e+00
    8.566690e+00   2.031090e-01   0.000000e+00
    8.570700e+00   2.031090e-01   0.000000e+00
    8.594150e+00   2.031090e-01   0.000000e+00
    8.597310e+00   2.031090e-01   0.000000e+00
    8.620310e+00   2.093580e-01   0.000000e+00
    8.622820e+00   2.093580e-01   0.000000e+00
    8.629000e+00   2.093580e-01   0.000000e+00
    8.632730e+00   2.093580e-01   0.000000e+00
    8.637150e+00   2.093580e-01   0.000000e+00
    8.643450e+00   2.093580e-01   0.000000e+00
    8.646980e+00   2.093580e-01   0.000000e+00
    8.665450e+00   2.093580e-01   0.000000e+00
    8.668360e+00   2.093580e-01   0.000000e+00
    8.685060e+00   2.093580e-01   0.000000e+00
    8.687830e+00   2.093580e-01   0.000000e+00
    8.693340e+00   2.093580e-01   0.000000e+00
    8.697850e+00   2.093580e-01   0.000000e+00
    8.701890e+00   2.093580e-01   0.000000e+00
    8.711460e+00   2.093580e-01   0.000000e+00
    8.714730e+00   2.093580e-01   0.000000e+00
    8.762400e+00   2.093580e-01   0.000000e+00
    8.787290e+00   2.093580e-01   0.000000e+00
    8.792210e+00   2.093580e-01   0.000000e+00
    8.797170e+00   2.093580e-01   0.000000e+00
    8.811700e+00   2.093580e-01   0.000000e+00
    8.815660e+00   2.093580e-01   0.000000e+00
    8.835850e+00   2.093580e-01   0.000000e+00
    8.842180e+00   2.093580e-01   0.000000e+00
    8.848930e+00   2.093580e-01   0.000000e+00
    8.869300e+00   2.093580e-01   0.000000e+00
    8.873780e+00   2.093580e-01   0.000000e+00
    8.888830e+00   2.093580e-01   0.000000e+00
    8.893250e+00   2.093580e-01   0.000000e+00
    8.905590e+00   2.093580e-01   0.000000e+00
    8.909120e+00   2.093580e-01   0.000000e+00
    8.955240e+00   2.156080e-01   0.000000e+00
    8.968220e+00   2.156080e-01   0.000000e+00
    8.971030e+00   2.156080e-01   0.000000e+00
    8.976730e+00   2.156080e-01   0.000000e+00
    8.981180e+00   2.156080e-01   0.000000e+00
    8.985330e+00   2.156080e-01   0.000000e+00
    8.994190e+00   2.156080e-01   0.000000e+00
    8.997550e+00   2.156080e-01   0.000000e+00
    9.045040e+00   2.156080e-01   0.000000e+00
    9.049760e+00   2.156080e-01   0.000000e+00
    9.057780e+00   2.156080e-01   0.000000e+00
    9.061410e+00   2.156080e-01   0.000000e+00
    9.108730e+00   2.156080e-01   0.000000e+00
    9.114620e+00   2.156080e-01   0.000000e+00
    9.123920e+00   2.156080e-01   0.000000e+00
    9.128290e+00   2.156080e-01   0.000000e+00
    9.174600e+00   2.156080e-01   0.000000e+00
    9.219590e+00   2.156080e-01   0.000000e+00
    9.226800e+00   2.156080e-01   0.000000e+00
    9.231320e+00   2.156080e-01   0.000000e+00
    9.236160e+00   2.156080e-01   0.000000e+00
    9.244300e+00   2.156080e-01   0.000000e+00
    9.248010e+00   2.218570e-01   0.000000e+00
    9.286900e+00   2.218570e-01   0.000000e+00
    9.289770e+00   2.218570e-01   0.000000e+00
    9.299450e+00   2.218570e-01   0.000000e+00
    9.302670e+00   2.218570e-01   0.000000e+00
    9.307930e+00   2.218570e-01   0.000000e+00
    9.313410e+00   2.218570e-01   0.000000e+00
    9.317390e+00   2.218570e-01   0.000000e+00
    9.331020e+00   2.218570e-01   0.000000e+00
    9.334260e+00   2.218570e-01   0.000000e+00
    9.357570e+00   2.218570e-01   0.000000e+00
    9.361280e+00   2.218570e-01   0.000000e+00
    9.366630e+00   2.218570e-01   0.000000e+00
    9.373860e+00   2.218570e-01   0.000000e+00
    9.377900e+00   2.218570e-01   0.000000e+00
    9.418910e+00   2.218570e-01   0.000000e+00
    9.422250e+00   2.218570e-01   0.000000e+00
    9.431120e+00   2.218570e-01   0.000000e+00
    9.437440e+00   2.218570e-01   0.000000e+00
    9.443020e+00   2.218570e-01   0.000000e+00
    9.465450e+00   2.218570e-01   0.000000e+00
    9.470150e+00   2.218570e-01   0.000000e+00
    9.489390e+00   2.218570e-01   0.000000e+00
    9.497220e+00   2.218570e-01   0.000000e+00
    9.505750e+00   2.218570e-01   0.000000e+00
    9.511590e+00   2.218570e-01   0.000000e+00
    9.519010e+00   2.218570e-01   0.000000e+00
    9.523450e+00   2.218570e-01   0.000000e+00
    9.540090e+00   2.218570e-01   0.000000e+00
    9.543660e+00   2.281070e-01   0.000000e+00
    9.590080e+00   2.281070e-01   0.000000e+00
    9.594120e+00   2.281070e-01   0.000000e+00
    9.599130e+00   2.281070e-01   0.000000e+00
    9.606230e+00   2.281070e-01   0.000000e+00
    9.610140e+00   2.281070e-01   0.000000e+00
    9.634500e+00   2.281070e-01   0.000000e+00
    9.637650e+00   2.281070e-01   0.000000e+00
    9.650080e+00   2.281070e-01   0.000000e+00
    9.653600e+00   2.281070e-01   0.000000e+00
    9.659310e+00   2.281070e-01   0.000000e+00
    9.665640e+00   2.281070e-01   0.000000e+00
    9.669920e+00   2.281070e-01   0.000000e+00
    9.690440e+00   2.281070e-01   0.000000e+00
    9.693920e+00   2.281070e-01   0.000000e+00
    9.707950e+00   2.281070e-01   0.000000e+00
    9.712440e+00   2.281070e-01   0.000000e+00
    9.718490e+00   2.281070e-01   0.000000e+00
    9.728420e+00   2.281070e-01   0.000000e+00
    9.733070e+00   2.281070e-01   0.000000e+00
    9.778340e+00   2.281070e-01   0.000000e+00
    9.788860e+00   2.281070e-01   0.000000e+00
    9.798300e+00   2.281070e-01   0.000000e+00
    9.805350e+00   2.281070e-01   0.000000e+00
    9.814470e+00   2.281070e-01   0.000000e+00
    9.819110e+00   2.281070e-01   0.000000e+00
    9.846860e+00   2.281070e-01   0.000000e+00
    9.850540e+00   2.281070e-01   0.000000e+00
    9.878130e+00   2.343560e-01   0.000000e+00
    9.881330e+00   2.343560e-01   0.000000e+00
    9.887750e+00   2.343560e-01   0.000000e+00
    9.892740e+00   2.343560e-01   0.000000e+00
    9.897440e+00   2.343560e-01   0.000000e+00
    9.907260e+00   2.343560e-01   0.000000e+00
    9.911020e+00   2.343560e-01   0.000000e+00
    9.957260e+00   2.343560e-01   0.000000e+00
    9.962880e+00   2.343560e-01   0.000000e+00
    9.970120e+00   2.343560e-01   0.000000e+00
    9.974310e+00   2.343560e-01   0.000000e+00
    1.000550e+01   2.343560e-01   0.000000e+00
    1.000890e+01   2.343560e-01   0.000000e+00
    1.001920e+01   2.343560e-01   0.000000e+00
    1.002440e+01   2.343560e-01   0.000000e+00
    1.003010e+01   2.343560e-01   0.000000e+00
    1.004320e+01   2.343560e-01   0.000000e+00
    1.004770e+01   2.343560e-01   0.000000e+00
    1.008790e+01   2.343560e-01   0.000000e+00
    1.009730e+01   2.343560e-01   0.000000e+00
    1.010400e+01   2.343560e-01   0.000000e+00
    1.012220e+01   2.343560e-01   0.000000e+00
    1.012640e+01   2.343560e-01   0.000000e+00
    1.016180e+01   2.343560e-01   0.000000e+00
    1.016600e+01   2.343560e-01   0.000000e+00
    1.017190e+01   2.406050e-01   0.000000e+00
    1.017870e+01   2.406050e-01   0.000000e+00
    1.018320e+01   2.406050e-01   0.000000e+00
    1.020030e+01   2.406050e-01   0.000000e+00
    1.020390e+01   2.406050e-01   0.000000e+00
    1.023130e+01   2.406050e-01   0.000000e+00
    1.023500e+01   2.406050e-01   0.000000e+00
    1.024090e+01   2.406050e-01   0.000000e+00
    1.024740e+01   2.406050e-01   0.000000e+00
    1.025180e+01   2.406050e-01   0.000000e+00
    1.027070e+01   2.406050e-01   0.000000e+00
    1.027420e+01   2.406050e-01   0.000000e+00
    1.029130e+01   2.406050e-01   0.000000e+00
    1.029550e+01   2.406050e-01   0.000000e+00
    1.030170e+01   2.406050e-01   0.000000e+00
    1.031020e+01   2.406050e-01   0.000000e+00
    1.031480e+01   2.406050e-01   0.000000e+00
    1.035970e+01   2.406050e-01   0.000000e+00
    1.036420e+01   2.406050e-01   0.000000e+00
    1.038420e+01   2.406050e-01   0.000000e+00
    1.039120e+01   2.406050e-01   0.000000e+00
    1.039870e+01   2.406050e-01   0.000000e+00
    1.042130e+01   2.406050e-01   0.000000e+00
    1.042640e+01   2.406050e-01   0.000000e+00
    1.044370e+01   2.406050e-01   0.000000e+00
    1.045090e+01   2.406050e-01   0.000000e+00
    1.045720e+01   2.406050e-01   0.000000e+00
    1.046240e+01   2.406050e-01   0.000000e+00
    1.047450e+01   2.468550e-01   0.000000e+00
    1.047860e+01   2.468550e-01   0.000000e+00
    1.052400e+01   2.468550e-01   0.000000e+00
    1.053230e+01   2.468550e-01   0.000000e+00
    1.053690e+01   2.468550e-01   0.000000e+00
    1.054230e+01   2.468550e-01   0.000000e+00
    1.055140e+01   2.468550e-01   0.000000e+00
    1.055560e+01   2.468550e-01   0.000000e+00
    1.060040e+01   2.468550e-01   0.000000e+00
    1.060450e+01   2.468550e-01   0.000000e+00
    1.064980e+01   2.468550e-01   0.000000e+00
    1.066000e+01   2.468550e-01   0.000000e+00
    1.066510e+01   2.468550e-01   0.000000e+00
    1.071140e+01   2.468550e-01   0.000000e+00
    1.072250e+01   2.468550e-01   0.000000e+00
    1.072800e+01   2.468550e-01   0.000000e+00
    1.076120e+01   2.468550e-01   0.000000e+00
    1.076540e+01   2.468550e-01   0.000000e+00
    1.081070e+01   2.531040e-01   0.000000e+00
    1.081860e+01   2.531040e-01   0.000000e+00
    1.082310e+01   2.531040e-01   0.000000e+00
    1.085140e+01   2.531040e-01   0.000000e+00
    1.085490e+01   2.531040e-01   0.000000e+00
    1.086750e+01   2.531040e-01   0.000000e+00
    1.087170e+01   2.531040e-01   0.000000e+00
    1.087780e+01   2.531040e-01   0.000000e+00
    1.088620e+01   2.531040e-01   0.000000e+00
    1.089080e+01   2.531040e-01   0.000000e+00
    1.093570e+01   2.531040e-01   0.000000e+00
    1.093970e+01   2.531040e-01   0.000000e+00
    1.095430e+01   2.531040e-01   0.000000e+00
    1.096040e+01   2.531040e-01   0.000000e+00
    1.096730e+01   2.531040e-01   0.000000e+00
    1.098450e+01   2.531040e-01   0.000000e+00
    1.099000e+01   2.531040e-01   0.000000e+00
    1.102680e+01   2.531040e-01   0.000000e+00
    1.103790e+01   2.531040e-01   0.000000e+00
    1.104670e+01   2.531040e-01   0.000000e+00
    1.105220e+01   2.531040e-01   0.000000e+00
    1.106960e+01   2.531040e-01   0.000000e+00
    1.107390e+01   2.593540e-01   0.000000e+00
    1.111830e+01   2.593540e-01   0.000000e+00
    1.112720e+01   2.593540e-01   0.000000e+00
    1.113180e+01   2.593540e-01   0.000000e+00
    1.117490e+01   2.593540e-01   0.000000e+00
    1.117850e+01   2.593540e-01   0.000000e+00
    1.118910e+01   2.593540e-01   0.000000e+00
    1.119430e+01   2.593540e-01   0.000000e+00
    1.120040e+01   2.593540e-01   0.000000e+00
    1.121180e+01   2.593540e-01   0.000000e+00
    1.121650e+01   2.593540e-01   0.000000e+00
    1.126240e+01   2.593540e-01   0.000000e+00
    1.130750e+01   2.593540e-01   0.000000e+00
    1.131430e+01   2.593540e-01   0.000000e+00
    1.133080e+01   2.593540e-01   0.000000e+00
    1.133640e+01   2.593540e-01   0.000000e+00
    1.136870e+01   2.593540e-01   0.000000e+00
    1.137310e+01   2.656030e-01   0.000000e+00
    1.141740e+01   2.656030e-01   0.000000e+00
    1.143010e+01   2.656030e-01   0.000000e+00
    1.143440e+01   2.656030e-01   0.000000e+00
    1.147920e+01   2.656030e-01   0.000000e+00
    1.149480e+01   2.656030e-01   0.000000e+00
    1.149970e+01   2.656030e-01   0.000000e+00
    1.150630e+01   2.656030e-01   0.000000e+00
    1.151730e+01   2.656030e-01   0.000000e+00
    1.152230e+01   2.656030e-01   0.000000e+00
    1.156780e+01   2.656030e-01   0.000000e+00
    1.158750e+01   2.656030e-01   0.000000e+00
    1.159590e+01   2.656030e-01   0.000000e+00
    1.160400e+01   2.656030e-01   0.000000e+00
    1.163020e+01   2.656030e-01   0.000000e+00
    1.163560e+01   2.656030e-01   0.000000e+00
    1.164280e+01   2.656030e-01   0.000000e+00
    1.165180e+01   2.656030e-01   0.000000e+00
    1.165720e+01   2.656030e-01   0.000000e+00
    1.168290e+01   2.718530e-01   0.000000e+00
    1.168710e+01   2.718530e-01   0.000000e+00
    1.171150e+01   2.718530e-01   0.000000e+00
    1.171570e+01   2.718530e-01   0.000000e+00
    1.172280e+01   2.718530e-01   0.000000e+00
    1.173040e+01   2.718530e-01   0.000000e+00
    1.173560e+01   2.718530e-01   0.000000e+00
    1.175830e+01   2.718530e-01   0.000000e+00
    1.176250e+01   2.718530e-01   0.000000e+00
    1.178150e+01   2.718530e-01   0.000000e+00
    1.178650e+01   2.718530e-01   0.000000e+00
    1.179350e+01   2.718530e-01   0.000000e+00
    1.180410e+01   2.718530e-01   0.000000e+00
    1.180940e+01   2.718530e-01   0.000000e+00
    1.185400e+01   2.718530e-01   0.000000e+00
    1.186260e+01   2.718530e-01   0.000000e+00
    1.187610e+01   2.718530e-01   0.000000e+00
    1.188250e+01   2.718530e-01   0.000000e+00
    1.192630e+01   2.718530e-01   0.000000e+00
    1.193430e+01   2.718530e-01   0.000000e+00
    1.194310e+01   2.718530e-01   0.000000e+00
    1.194900e+01   2.718530e-01   0.000000e+00
    1.197130e+01   2.781020e-01   0.000000e+00
    1.197590e+01   2.781020e-01   0.000000e+00
    1.201020e+01   2.781020e-01   0.000000e+00
    1.201500e+01   2.781020e-01   0.000000e+00
    1.202190e+01   2.781020e-01   0.000000e+00
    1.203100e+01   2.781020e-01   0.000000e+00
    1.203610e+01   2.781020e-01   0.000000e+00
    1.207720e+01   2.781020e-01   0.000000e+00
    1.208130e+01   2.781020e-01   0.000000e+00
    1.209350e+01   2.781020e-01   0.000000e+00
    1.209960e+01   2.781020e-01   0.000000e+00
    1.210640e+01   2.781020e-01   0.000000e+00
    1.212170e+01   2.781020e-01   0.000000e+00
    1.212700e+01   2.781020e-01   0.000000e+00
    1.217060e+01   2.781020e-01   0.000000e+00
    1.218540e+01   2.781020e-01   0.000000e+00
    1.219240e+01   2.781020e-01   0.000000e+00
    1.221950e+01   2.781020e-01   0.000000e+00
    1.222460e+01   2.781020e-01   0.000000e+00
    1.226810e+01   2.843520e-01   0.000000e+00
    1.227270e+01   2.843520e-01   0.000000e+00
    1.228040e+01   2.843520e-01   0.000000e+00
    1.228840e+01   2.843520e-01   0.000000e+00
    1.229400e+01   2.843520e-01   0.000000e+00
    1.231640e+01   2.843520e-01   0.000000e+00
    1.232080e+01   2.843520e-01   0.000000e+00
    1.234310e+01   2.843520e-01   0.000000e+00
    1.234820e+01   2.843520e-01   0.000000e+00
    1.235530e+01   2.843520e-01   0.000000e+00
    1.236580e+01   2.843520e-01   0.000000e+00
    1.237120e+01   2.843520e-01   0.000000e+00
    1.241480e+01   2.843520e-01   0.000000e+00
    1.242150e+01   2.843520e-01   0.000000e+00
    1.245010e+01   2.843520e-01   0.000000e+00
    1.245560e+01   2.843520e-01   0.000000e+00
    1.247630e+01   2.843520e-01   0.000000e+00
    1.248580e+01   2.843520e-01   0.000000e+00
    1.249500e+01   2.843520e-01   0.000000e+00
    1.252770e+01   2.843520e-01   0.000000e+00
    1.253310e+01   2.843520e-01   0.000000e+00
    1.254940e+01   2.906010e-01   0.000000e+00
    1.256780e+01   2.906010e-01   0.000000e+00
    1.257970e+01   2.906010e-01   0.000000e+00
    1.259540e+01   2.906010e-01   0.000000e+00
    1.260050e+01   2.906010e-01   0.000000e+00
    1.260790e+01   2.906010e-01   0.000000e+00
    1.261760e+01   2.906010e-01   0.000000e+00
    1.262300e+01   2.906010e-01   0.000000e+00
    1.266650e+01   2.906010e-01   0.000000e+00
    1.267090e+01   2.906010e-01   0.000000e+00
    1.268400e+01   2.906010e-01   0.000000e+00
    1.269080e+01   2.906010e-01   0.000000e+00
    1.269810e+01   2.906010e-01   0.000000e+00
    1.271610e+01   2.906010e-01   0.000000e+00
    1.272190e+01   2.906010e-01   0.000000e+00
    1.276520e+01   2.906010e-01   0.000000e+00
    1.277740e+01   2.906010e-01   0.000000e+00
    1.278590e+01   2.906010e-01   0.000000e+00
    1.280320e+01   2.906010e-01   0.000000e+00
    1.280880e+01   2.906010e-01   0.000000e+00
    1.285380e+01   2.968510e-01   0.000000e+00
    1.288800e+01   2.968510e-01   0.000000e+00
    1.289340e+01   2.968510e-01   0.000000e+00
    1.291200e+01   2.968510e-01   0.000000e+00
    1.292690e+01   2.968510e-01   0.000000e+00
    1.293300e+01   2.968510e-01   0.000000e+00
    1.294010e+01   2.968510e-01   0.000000e+00
    1.295400e+01   2.968510e-01   0.000000e+00
    1.295950e+01   2.968510e-01   0.000000e+00
    1.300250e+01   2.968510e-01   0.000000e+00
    1.304420e+01   2.968510e-01   0.000000e+00
    1.305160e+01   2.968510e-01   0.000000e+00
    1.309620e+01   2.968510e-01   0.000000e+00
    1.310130e+01   2.968510e-01   0.000000e+00
    1.312290e+01   2.968510e-01   0.000000e+00
    1.312760e+01   3.031000e-01   0.000000e+00
    1.313680e+01   3.031000e-01   0.000000e+00
    1.314470e+01   3.031000e-01   0.000000e+00
    1.315120e+01   3.031000e-01   0.000000e+00
    1.316980e+01   3.031000e-01   0.000000e+00
    1.317480e+01   3.031000e-01   0.000000e+00
    1.321650e+01   3.031000e-01   0.000000e+00
    1.322370e+01   3.031000e-01   0.000000e+00
    1.323060e+01   3.031000e-01   0.000000e+00
    1.324900e+01   3.031000e-01   0.000000e+00
    1.325440e+01   3.031000e-01   0.000000e+00
    1.328980e+01   3.031000e-01   0.000000e+00
    1.329890e+01   3.031000e-01   0.000000e+00
    1.330670e+01   3.031000e-01   0.000000e+00
    1.334040e+01   3.031000e-01   0.000000e+00
    1.334690e+01   3.031000e-01   0.000000e+00
    1.337170e+01   3.031000e-01   0.000000e+00
    1.338380e+01   3.031000e-01   0.000000e+00
    1.339390e+01   3.031000e-01   0.000000e+00
    1.340070e+01   3.031000e-01   0.000000e+00
    1.342500e+01   3.093500e-01   0.000000e+00
    1.343020e+01   3.093500e-01   0.000000e+00
    1.346620e+01   3.093500e-01   0.000000e+00
    1.347220e+01   3.093500e-01   0.000000e+00
    1.347990e+01   3.093500e-01   0.000000e+00
    1.349250e+01   3.093500e-01   0.000000e+00
    1.349820e+01   3.093500e-01   0.000000e+00
    1.354120e+01   3.093500e-01   0.000000e+00
    1.355140e+01   3.093500e-01   0.000000e+00
    1.356190e+01   3.093500e-01   0.000000e+00
    1.356890e+01   3.093500e-01   0.000000e+00
    1.361310e+01   3.093500e-01   0.000000e+00
    1.362000e+01   3.093500e-01   0.000000e+00
    1.366150e+01   3.093500e-01   0.000000e+00
    1.367470e+01   3.093500e-01   0.000000e+00
    1.368230e+01   3.093500e-01   0.000000e+00
    1.369000e+01   3.155990e-01   0.000000e+00
    1.370540e+01   3.155990e-01   0.000000e+00
    1.371120e+01   3.155990e-01   0.000000e+00
    1.375400e+01   3.155990e-01   0.000000e+00
    1.376880e+01   3.155990e-01   0.000000e+00
    1.377520e+01   3.155990e-01   0.000000e+00
    1.378300e+01   3.155990e-01   0.000000e+00
    1.379720e+01   3.155990e-01   0.000000e+00
    1.380310e+01   3.155990e-01   0.000000e+00
    1.384660e+01   3.155990e-01   0.000000e+00
    1.387610e+01   3.155990e-01   0.000000e+00
    1.388590e+01   3.155990e-01   0.000000e+00
    1.389470e+01   3.155990e-01   0.000000e+00
    1.393250e+01   3.155990e-01   0.000000e+00
    1.394000e+01   3.155990e-01   0.000000e+00
    1.396760e+01   3.155990e-01   0.000000e+00
    1.398230e+01   3.218490e-01   0.000000e+00
    1.399520e+01   3.218490e-01   0.000000e+00
    1.403770e+01   3.218490e-01   0.000000e+00
    1.404710e+01   3.218490e-01   0.000000e+00
    1.405720e+01   3.218490e-01   0.000000e+00
    1.406380e+01   3.218490e-01   0.000000e+00
    1.410640e+01   3.218490e-01   0.000000e+00
    1.411170e+01   3.218490e-01   0.000000e+00
    1.412770e+01   3.218490e-01   0.000000e+00
    1.413650e+01   3.218490e-01   0.000000e+00
    1.414500e+01   3.218490e-01   0.000000e+00
    1.417240e+01   3.218490e-01   0.000000e+00
    1.417930e+01   3.218490e-01   0.000000e+00
    1.421310e+01   3.218490e-01   0.000000e+00
    1.422630e+01   3.218490e-01   0.000000e+00
    1.423750e+01   3.218490e-01   0.000000e+00
    1.424690e+01   3.218490e-01   0.000000e+00
    1.425820e+01   3.280980e-01   0.000000e+00
    1.426500e+01   3.280980e-01   0.000000e+00
    1.430330e+01   3.280980e-01   0.000000e+00
    1.430860e+01   3.280980e-01   0.000000e+00
    1.432930e+01   3.280980e-01   0.000000e+00
    1.433580e+01   3.280980e-01   0.000000e+00
    1.434440e+01   3.280980e-01   0.000000e+00
    1.435830e+01   3.280980e-01   0.000000e+00
    1.436470e+01   3.280980e-01   0.000000e+00
